EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,BaseSalary,BirthDate,TerminationDate,AdjustedSalary,Age,YearsOfService,IsActive,Email,PhoneNumber
EMPD5B02868,John,Mills,Male,Ohio,Cleveland,2017-01-06,Marketing,Content Writer,Bachelor's Degree,Satisfactory,No,61000,1982-12-19,,63000,42,8,TRUE,john.mills@company.com,001-672-892-8832x29837
EMP8EEED6E8,Holly,Hoffman,Female,Florida,Miami,2020-03-16,Sales,Sales Representative,High School,Good,No,60000,1993-09-07,,58000,31,4,TRUE,holly.hoffman@company.com,922-307-0731
EMP8FF8B0AC,Jeffrey,Kelley,Male,Florida,Orlando,2022-04-25,Operations,Project Manager,Bachelor's Degree,Good,No,91000,1983-04-09,,95000,41,2,TRUE,jeffrey.kelley@company.com,857.562.8379x6756
EMP122C2E01,Kristen,Gray,Female,New York,Buffalo,2021-10-09,Sales,Sales Representative,Bachelor's Degree,Excellent,No,45000,1984-09-05,,45000,40,3,TRUE,kristen.gray@company.com,001-276-337-3354x724
EMP20C922A4,Keith,Howell,Male,Texas,Fort Worth,2022-03-03,Sales,Sales Manager,Master's Degree,Good,No,78000,1968-11-08,2024-05-30,84000,56,2,FALSE,keith.howell@company.com,391.759.9108x56886
EMPECF33CAA,Lisa,Glover,Female,Texas,Fort Worth,2024-07-24,Sales,VP of Sales,PhD,Good,Yes,165000,1978-07-22,,175000,46,0,TRUE,lisa.glover@company.com,(853)951-3592x076
EMP4CF99E34,David,Hamilton,Male,Michigan,Detroit,2022-08-04,Engineering,Engineering Director,Master's Degree,Good,Yes,184000,1963-03-02,,197000,62,2,TRUE,david.hamilton@company.com,+1-688-899-6842x758
EMP1E53AB34,Joseph,Reid,Male,Georgia,Savannah,2020-02-15,Engineering,Software Engineer,Master's Degree,Good,No,86000,1984-10-31,,90000,40,5,TRUE,joseph.reid@company.com,001-362-934-4962x27876
EMP420808D1,John,Cooley,Male,Pennsylvania,Philadelphia,2020-09-13,Engineering,Senior Software Engineer,Master's Degree,Good,No,142000,1985-03-21,,149000,39,4,TRUE,john.cooley@company.com,5576081091.00
EMPF437DC30,Martin,Harrington,Male,Texas,Austin,2018-01-29,IT,Network Engineer,Bachelor's Degree,Excellent,No,85000,1990-05-12,,88000,34,7,TRUE,martin.harrington@company.com,442.396.6431
EMP1D24C689,Helen,Watson,Female,Ohio,Toledo,2024-08-17,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,82000,1989-03-12,,82000,35,0,TRUE,helen.watson@company.com,285.918.2164x20009
EMPD5057434,Jessica,Cox,Female,California,San Francisco,2019-11-24,Engineering,Software Engineer,Master's Degree,Good,No,103000,1991-05-28,,105000,33,5,TRUE,jessica.cox@company.com,+1-286-397-2809x95781
EMPBDB49761,Billy,Gibson,Male,Georgia,Athens,2023-05-27,Finance,Finance Manager,Bachelor's Degree,Satisfactory,Yes,102000,1983-08-14,2024-01-10,106000,41,0,FALSE,billy.gibson@company.com,8359304847.00
EMPE001015E,Michael,Young,Male,Georgia,Atlanta,2018-01-09,Finance,Accountant,Bachelor's Degree,Satisfactory,No,68000,1991-11-12,,70000,33,7,TRUE,michael.young@company.com,001-939-671-6479x909
EMPEDAC43E9,Tony,Anderson,Male,Michigan,Flint,2019-12-09,Finance,Financial Analyst,Master's Degree,Satisfactory,Yes,82000,1976-06-24,,87000,48,5,TRUE,tony.anderson@company.com,(523)250-2913
EMPA54CDE86,Michael,Mcneil,Male,Texas,Dallas,2016-06-25,Human Resources,HR Specialist,Associate's Degree,Satisfactory,Yes,69000,1977-08-20,,70000,47,8,TRUE,michael.mcneil@company.com,(939)529-1496
EMP8F435317,Sarah,Welch,Female,North Carolina,Winston-Salem,2023-08-13,Finance,Finance Manager,Master's Degree,Good,No,112000,1969-11-16,,116000,55,1,TRUE,sarah.welch@company.com,310.760.0962
EMP9880D012,Justin,Salas,Male,Texas,San Antonio,2020-05-27,Marketing,Digital Marketing Manager,Bachelor's Degree,Good,No,90000,1987-04-19,2021-01-06,93000,37,0,FALSE,justin.salas@company.com,001-748-805-8691
EMP54D27D8D,Elizabeth,Miller,Female,New York,Rochester,2018-11-28,IT,Systems Administrator,Bachelor's Degree,Good,No,73000,1974-03-28,,74000,50,6,TRUE,elizabeth.miller@company.com,693.886.5160
EMP29DA663F,Aaron,Acevedo,Male,Pennsylvania,Harrisburg,2023-12-15,Human Resources,HR Manager,Master's Degree,Needs Improvement,Yes,103000,1991-01-13,,108000,34,1,TRUE,aaron.acevedo@company.com,001-412-390-6582
EMPE9A06EDC,Laura,Michael,Female,Georgia,Atlanta,2021-01-29,Engineering,Software Engineer,Master's Degree,Good,No,116000,1976-09-27,2022-11-01,119000,48,1,FALSE,laura.michael@company.com,735-991-6136
EMPBCF948C6,Julia,Rogers,Female,California,Sacramento,2021-05-03,Engineering,QA Engineer,Associate's Degree,Needs Improvement,No,85000,1989-11-30,,82000,35,3,TRUE,julia.rogers@company.com,6599482929.00
EMPE4A2864C,Wesley,Wilson,Male,North Carolina,Greensboro,2022-07-08,Sales,Sales Manager,Master's Degree,Good,Yes,89000,1992-04-08,,93000,32,2,TRUE,wesley.wilson@company.com,-7974.00
EMP949C8B38,Jesus,Mccarthy,Male,Texas,Houston,2021-09-18,Engineering,Engineering Director,PhD,Good,Yes,166000,1984-02-04,2023-10-18,179000,41,2,FALSE,jesus.mccarthy@company.com,+1-461-759-0726x6716
EMP0338524C,Chad,Phillips,Male,Texas,Austin,2021-08-22,Marketing,Content Writer,Associate's Degree,Good,No,63000,1996-07-06,,63000,28,3,TRUE,chad.phillips@company.com,(226)465-7816x5745
EMP6CA07104,Cody,Jones,Male,Georgia,Savannah,2017-07-30,Sales,Sales Representative,Associate's Degree,Good,No,49000,1992-08-30,,49000,32,7,TRUE,cody.jones@company.com,824.802.1019x23702
EMPE43EFDEB,Megan,Davenport,Female,Texas,San Antonio,2019-08-03,Operations,Operations Manager,Bachelor's Degree,Good,No,101000,1982-03-03,,102000,43,5,TRUE,megan.davenport@company.com,001-419-315-7265
EMP5D6678AB,Brianna,Davis,Female,Ohio,Cincinnati,2019-10-04,Sales,Sales Representative,High School,Excellent,Yes,50000,1997-09-07,,48000,27,5,TRUE,brianna.davis@company.com,001-636-252-4394x356
EMP9B458E09,Kevin,Case,Male,Pennsylvania,Harrisburg,2017-06-19,Engineering,Senior Software Engineer,Bachelor's Degree,Excellent,No,141000,1987-06-29,,145000,37,7,TRUE,kevin.case@company.com,5657861584.00
EMPDBBC6D76,Deborah,Martin,Female,Georgia,Macon,2015-08-23,Sales,Sales Manager,Bachelor's Degree,Good,Yes,91000,1983-06-30,,92000,41,9,TRUE,deborah.martin@company.com,-10228.00
EMP0740A1E1,Terri,Cook,Female,Illinois,Springfield,2020-08-16,Sales,VP of Sales,Bachelor's Degree,Good,No,170000,1980-03-24,,172000,44,4,TRUE,terri.cook@company.com,001-475-380-0662x2771
EMPE73C84FA,Benjamin,Brown,Male,Texas,Houston,2020-10-01,Finance,Finance Manager,Bachelor's Degree,Good,No,126000,1975-05-04,,131000,49,4,TRUE,benjamin.brown@company.com,7208743210.00
EMP20CD1E7E,Stephen,Gentry,Male,Ohio,Toledo,2022-04-13,Sales,Sales Manager,Bachelor's Degree,Excellent,No,77000,1967-07-31,,81000,57,2,TRUE,stephen.gentry@company.com,+1-401-771-6454x411
EMPBB414ACB,Nathan,Richardson,Male,Florida,Miami,2018-12-22,Finance,Financial Analyst,Master's Degree,Excellent,Yes,87000,1987-10-27,,91000,37,6,TRUE,nathan.richardson@company.com,473-484-1750
EMP15592F5D,Carlos,Morrow,Male,Texas,San Antonio,2018-05-15,Operations,Project Manager,Master's Degree,Excellent,No,92000,1980-09-01,,98000,44,6,TRUE,carlos.morrow@company.com,483.411.6952x3593
EMP25FE921C,Melanie,Watson,Female,Michigan,Ann Arbor,2022-11-20,IT,IT Manager,Bachelor's Degree,Excellent,No,129000,1982-01-20,,130000,43,2,TRUE,melanie.watson@company.com,4903324007.00
EMPB4138443,Sandy,Flores,Female,Illinois,Naperville,2021-10-30,Marketing,Digital Marketing Manager,Master's Degree,Excellent,No,90000,1989-02-27,,92000,36,3,TRUE,sandy.flores@company.com,(218)478-5427
EMP2128009A,Katie,Smith,Female,Illinois,Peoria,2024-08-12,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,89000,1987-07-03,,89000,37,0,TRUE,katie.smith@company.com,2946557463.00
EMP7020C98A,Brenda,Richard,Female,Illinois,Rockford,2024-05-22,Sales,Sales Representative,High School,Good,No,45000,2000-12-14,,44000,24,0,TRUE,brenda.richard@company.com,001-733-516-8207x78527
EMPF0C4EA27,Jonathan,Smith,Male,Illinois,Chicago,2018-08-12,Finance,Controller,Master's Degree,Good,No,141000,1989-12-19,,148000,35,6,TRUE,jonathan.smith@company.com,(906)313-4192
EMPD2963849,Albert,Navarro,Male,Texas,Austin,2022-01-25,Sales,Sales Representative,Associate's Degree,Excellent,No,58000,1979-07-03,,59000,45,3,TRUE,albert.navarro@company.com,639.774.5021
EMP48EC37C3,Lynn,Robinson,Female,Florida,Miami,2021-10-01,Finance,Accountant,Bachelor's Degree,Good,No,84000,1981-12-09,,85000,43,3,TRUE,lynn.robinson@company.com,811.859.7497
EMPFC40BB50,Steven,Ortiz,Male,California,Sacramento,2015-01-21,Human Resources,HR Specialist,Associate's Degree,Excellent,Yes,62000,1971-08-21,,63000,53,10,TRUE,steven.ortiz@company.com,439-713-2614x5509
EMP8A579C7C,Joe,Lewis,Male,Ohio,Columbus,2018-02-22,Marketing,Content Writer,Bachelor's Degree,Good,No,56000,1979-11-08,,58000,45,7,TRUE,joe.lewis@company.com,908-234-5129x195
EMPD3A99AB2,Donald,Lin,Male,Illinois,Chicago,2022-03-10,IT,IT Manager,Master's Degree,Needs Improvement,No,129000,1983-04-27,,137000,41,2,TRUE,donald.lin@company.com,+1-752-563-6274x225
EMPEB0B6965,Jonathan,Calhoun,Male,Illinois,Naperville,2021-08-26,Sales,Sales Director,Bachelor's Degree,Excellent,Yes,107000,1964-05-18,,112000,60,3,TRUE,jonathan.calhoun@company.com,001-563-750-2998
EMP21202F8D,Garrett,Griffith,Male,Michigan,Lansing,2017-11-02,Marketing,CMO,Master's Degree,Good,No,192000,1963-03-17,2022-04-19,206000,61,4,FALSE,garrett.griffith@company.com,670-587-4765x28683
EMP5FFEB14C,Aaron,Davis,Male,Ohio,Akron,2016-07-21,Finance,Financial Analyst,Master's Degree,Excellent,No,69000,1983-03-29,2020-09-10,73000,41,4,FALSE,aaron.davis@company.com,(547)561-1434
EMP23443214,Theresa,Montoya,Female,Georgia,Augusta,2015-03-12,Marketing,Marketing Director,Master's Degree,Excellent,No,128000,1979-06-06,,132000,45,9,TRUE,theresa.montoya@company.com,650.868.9744
EMP86523A98,Christopher,Green,Male,California,Los Angeles,2020-06-24,Finance,Financial Analyst,Bachelor's Degree,Needs Improvement,No,78000,1978-12-14,,81000,46,4,TRUE,christopher.green@company.com,-10339.00
EMP299C2619,Cynthia,Taylor,Female,Georgia,Augusta,2022-06-12,Engineering,Engineering Director,Master's Degree,Good,Yes,180000,1976-03-29,,185000,48,2,TRUE,cynthia.taylor@company.com,+1-980-271-7965x321
EMPEF1581BC,Benjamin,David,Male,Pennsylvania,Harrisburg,2023-07-30,Engineering,Software Engineer,Bachelor's Degree,Good,Yes,104000,1985-10-20,,107000,39,1,TRUE,benjamin.david@company.com,001-811-677-8649
EMPBF6ADC64,Thomas,Norton,Male,Texas,Fort Worth,2021-05-25,Sales,Account Executive,Master's Degree,Needs Improvement,No,69000,1994-11-14,,72000,30,3,TRUE,thomas.norton@company.com,001-765-988-9492x1475
EMP55EE901F,Aaron,Jones,Male,California,Sacramento,2024-11-01,Engineering,Senior Software Engineer,Bachelor's Degree,Excellent,No,140000,1977-01-07,,146000,48,0,TRUE,aaron.jones@company.com,8402992643.00
EMPC139D6CB,Heather,Hart,Female,New York,Rochester,2016-09-28,Sales,Sales Representative,Bachelor's Degree,Needs Improvement,No,54000,1974-08-22,2022-10-20,54000,50,6,FALSE,heather.hart@company.com,(358)455-2516
EMPD7C02943,Travis,Davis,Male,Pennsylvania,Harrisburg,2023-08-12,Marketing,Marketing Director,Master's Degree,Excellent,No,144000,1964-10-05,,154000,60,1,TRUE,travis.davis@company.com,001-554-601-7955
EMPA9E48F0E,Jacob,Smith,Male,Ohio,Cleveland,2023-03-11,IT,Network Engineer,Master's Degree,Satisfactory,No,95000,1982-03-08,,101000,43,1,TRUE,jacob.smith@company.com,570.724.1052
EMP6B28E835,Ryan,Blackwell,Male,North Carolina,Charlotte,2022-02-12,Engineering,Software Engineer,Master's Degree,Excellent,No,100000,1994-01-05,,105000,31,3,TRUE,ryan.blackwell@company.com,+1-963-330-0374x172
EMPE25DF1BA,William,Sandoval,Male,New York,New York City,2024-05-02,Engineering,Engineering Director,PhD,Good,No,187000,1978-07-10,,204000,46,0,TRUE,william.sandoval@company.com,377-480-9602x015
EMPAB0C68A7,Cody,Miller,Male,North Carolina,Raleigh,2022-12-08,Marketing,Marketing Specialist,Bachelor's Degree,Satisfactory,Yes,54000,1998-09-11,,56000,26,2,TRUE,cody.miller@company.com,+1-487-804-7932x0024
EMP36A97677,Andrew,Cox,Male,Georgia,Athens,2021-11-14,Finance,Financial Analyst,Bachelor's Degree,Excellent,Yes,74000,1976-11-28,,77000,48,3,TRUE,andrew.cox@company.com,+1-536-932-6184x7606
EMPAA069F97,Scott,Alexander,Male,North Carolina,Greensboro,2024-11-14,IT,IT Support Specialist,Bachelor's Degree,Excellent,Yes,52000,1996-12-04,,54000,28,0,TRUE,scott.alexander@company.com,321-483-5384
EMPF3CC9DA5,Laura,Gonzalez,Female,Texas,Dallas,2024-01-13,Sales,Sales Representative,Bachelor's Degree,Excellent,No,49000,1996-05-10,,49000,28,1,TRUE,laura.gonzalez@company.com,631.806.3815x180
EMP019FAE03,Joel,Pacheco,Male,Georgia,Savannah,2020-08-18,Engineering,Engineering Manager,Master's Degree,Excellent,No,138000,1969-12-23,,148000,55,4,TRUE,joel.pacheco@company.com,377.202.7002
EMP04F870AC,Emily,Smith,Female,Georgia,Augusta,2020-07-06,Engineering,Software Engineer,Bachelor's Degree,Good,No,116000,1994-08-01,,116000,30,4,TRUE,emily.smith@company.com,4588099826.00
EMP755F3B85,David,Haynes,Male,New York,New York City,2024-09-10,Marketing,Digital Marketing Manager,Master's Degree,Needs Improvement,No,86000,1979-11-22,,91000,45,0,TRUE,david.haynes@company.com,(556)880-4285x03885
EMPF7C91DBC,Angelica,Gordon,Female,Georgia,Augusta,2020-10-31,Marketing,Marketing Specialist,Bachelor's Degree,Excellent,No,57000,1982-03-22,2021-08-28,58000,42,0,FALSE,angelica.gordon@company.com,317.665.3473x8352
EMP748B5AAA,Justin,Murphy,Male,Michigan,Ann Arbor,2023-04-24,Sales,Sales Manager,Bachelor's Degree,Excellent,No,79000,1971-11-20,,83000,53,1,TRUE,justin.murphy@company.com,+1-218-304-7188x3031
EMP5096D17F,Crystal,Brewer,Female,New York,Rochester,2017-11-06,IT,CTO,Master's Degree,Satisfactory,Yes,218000,1962-11-19,,226000,62,7,TRUE,crystal.brewer@company.com,727-847-0540
EMP47880E2A,Latoya,Mcdonald,Female,Michigan,Ann Arbor,2021-08-19,Sales,Sales Representative,High School,Good,No,59000,1975-09-15,,58000,49,3,TRUE,latoya.mcdonald@company.com,906.821.5446x479
EMP48C74253,Kristi,Lewis,Female,Georgia,Macon,2016-11-29,IT,IT Support Specialist,High School,Satisfactory,No,62000,1982-07-10,,61000,42,8,TRUE,kristi.lewis@company.com,485-774-3866
EMP78D26C0E,Jason,Anderson,Male,New York,Syracuse,2015-04-10,Marketing,Marketing Specialist,Bachelor's Degree,Good,No,59000,1981-08-29,,61000,43,9,TRUE,jason.anderson@company.com,7285451818.00
EMPF082E035,Diana,Kennedy,Female,North Carolina,Charlotte,2022-02-14,Marketing,Content Writer,High School,Good,No,64000,1997-12-17,,62000,27,3,TRUE,diana.kennedy@company.com,712.943.8311x41009
EMPA5A81214,Jennifer,Oconnor,Female,Texas,Austin,2022-08-31,Sales,Account Executive,Master's Degree,Satisfactory,Yes,62000,1978-10-21,2024-11-03,64000,46,2,FALSE,jennifer.oconnor@company.com,429.941.9976x53048
EMP97121228,Michelle,Frost,Female,Florida,Miami,2016-07-03,Operations,Project Manager,Bachelor's Degree,Good,Yes,81000,1976-04-08,,82000,48,8,TRUE,michelle.frost@company.com,001-321-855-0396x801
EMPA4749101,Dale,Collins,Male,California,San Francisco,2021-07-29,IT,Systems Administrator,Associate's Degree,Satisfactory,No,78000,1981-03-19,,79000,43,3,TRUE,dale.collins@company.com,-4971.00
EMPD37F7201,Angela,Winters,Female,Illinois,Chicago,2020-10-08,IT,IT Support Specialist,Associate's Degree,Satisfactory,Yes,54000,1975-08-17,,53000,49,4,TRUE,angela.winters@company.com,4736556202.00
EMP9D154998,Raymond,Johnson,Male,New York,New York City,2018-05-10,Engineering,Software Engineer,Master's Degree,Needs Improvement,No,111000,1979-12-07,,118000,45,6,TRUE,raymond.johnson@company.com,001-645-613-1989
EMP73B5C780,Amber,Bell,Female,Georgia,Atlanta,2021-08-07,Sales,Sales Representative,Associate's Degree,Satisfactory,No,57000,1992-10-19,,55000,32,3,TRUE,amber.bell@company.com,001-570-671-7302x15601
EMPE77CFE6B,Matthew,Powell,Male,Texas,Austin,2016-09-22,Marketing,Marketing Specialist,Associate's Degree,Good,No,50000,1978-04-05,,50000,46,8,TRUE,matthew.powell@company.com,001-776-459-8457x6210
EMPF0CDA7AA,Clifford,Mcdonald,Male,Georgia,Macon,2020-04-25,Engineering,Software Engineer,Bachelor's Degree,Needs Improvement,No,99000,1993-02-28,,102000,32,4,TRUE,clifford.mcdonald@company.com,5689106961.00
EMP1070FD8E,Cindy,Keith,Female,Texas,San Antonio,2019-11-04,Operations,Project Manager,Bachelor's Degree,Good,No,84000,1969-10-20,,86000,55,5,TRUE,cindy.keith@company.com,001-234-635-7110x23477
EMP5986DEF7,Nicholas,Kim,Male,Michigan,Flint,2017-07-23,Finance,Accountant,Bachelor's Degree,Good,No,71000,1984-06-07,,73000,40,7,TRUE,nicholas.kim@company.com,429.302.3881x3937
EMPB7F9739B,Phillip,Colon,Male,Texas,San Antonio,2015-05-12,Engineering,Software Engineer,Master's Degree,Good,Yes,91000,1973-08-17,,97000,51,9,TRUE,phillip.colon@company.com,-3115.00
EMP8269E385,Seth,Hernandez,Male,Florida,Tallahassee,2023-07-25,Operations,Operations Analyst,Bachelor's Degree,Satisfactory,Yes,65000,1981-03-15,,68000,43,1,TRUE,seth.hernandez@company.com,309-630-6948x272
EMPE79868EF,Antonio,Atkins,Male,Georgia,Savannah,2017-07-31,Sales,Sales Manager,Bachelor's Degree,Good,No,72000,1962-04-30,,76000,62,7,TRUE,antonio.atkins@company.com,846.534.6277x14254
EMPB2C82F96,Jessica,Mcgee,Female,Illinois,Rockford,2020-06-22,Sales,Sales Representative,High School,Satisfactory,Yes,53000,1988-12-25,,51000,36,4,TRUE,jessica.mcgee@company.com,807.827.3125
EMP5FFEC128,Cheryl,Kelley,Female,California,Sacramento,2021-10-06,Marketing,Marketing Specialist,Associate's Degree,Good,No,68000,1999-10-05,,66000,25,3,TRUE,cheryl.kelley@company.com,(714)569-5614x2660
EMP8A299A94,Zachary,Macdonald,Male,Florida,Tampa,2021-12-28,Sales,Sales Manager,Master's Degree,Good,Yes,86000,1975-04-19,,91000,49,3,TRUE,zachary.macdonald@company.com,592.803.3009
EMP8936FCCA,Kimberly,Lee,Female,Florida,Tampa,2021-04-28,Engineering,Software Engineer,Bachelor's Degree,Satisfactory,No,107000,1983-04-24,,108000,41,3,TRUE,kimberly.lee@company.com,357-344-3428
EMPB93EBF19,Walter,Stewart,Male,New York,Albany,2024-03-29,Finance,Accountant,Bachelor's Degree,Good,Yes,73000,1992-03-08,,75000,32,0,TRUE,walter.stewart@company.com,946.329.8201x07228
EMP4374796D,Janet,Jarvis,Female,New York,Albany,2018-12-19,Marketing,Marketing Specialist,Associate's Degree,Good,No,60000,1978-03-21,,59000,46,6,TRUE,janet.jarvis@company.com,001-516-448-8789x8337
EMPB42DE3C6,Mark,Horn,Male,Pennsylvania,Erie,2023-06-07,Human Resources,HR Specialist,Associate's Degree,Satisfactory,No,65000,1993-10-20,2024-12-21,65000,31,1,FALSE,mark.horn@company.com,6252353965.00
EMPF2D1A7E3,Brenda,Williams,Female,Pennsylvania,Allentown,2016-05-09,Sales,Sales Director,Master's Degree,Good,No,103000,1956-01-25,,107000,69,8,TRUE,brenda.williams@company.com,(378)865-6074
EMP78F7E953,Amy,Velasquez,Female,California,Sacramento,2015-12-27,IT,IT Support Specialist,Associate's Degree,Needs Improvement,No,58000,1980-01-22,,57000,45,9,TRUE,amy.velasquez@company.com,-5691.00
EMP4791DBB8,Donald,Williams,Male,California,Sacramento,2018-05-20,Marketing,Content Writer,Bachelor's Degree,Good,Yes,60000,1989-04-11,2024-06-23,62000,35,6,FALSE,donald.williams@company.com,+1-285-753-8931x750
EMP54C881FF,Lisa,Gomez,Female,Texas,San Antonio,2020-05-21,Engineering,QA Engineer,Bachelor's Degree,Good,No,95000,1979-12-13,,96000,45,4,TRUE,lisa.gomez@company.com,(514)988-0193x94349
EMP3E3E7477,Tonya,Moore,Female,Florida,Miami,2018-08-08,Sales,Sales Director,Bachelor's Degree,Good,No,115000,1960-06-25,,117000,64,6,TRUE,tonya.moore@company.com,534-843-9159
EMP8E59AB50,Catherine,Summers,Female,Illinois,Chicago,2023-08-19,Human Resources,Recruiter,Bachelor's Degree,Good,Yes,65000,1982-07-21,,66000,42,1,TRUE,catherine.summers@company.com,453.359.4645x7526
EMP17AB528D,Andrew,Giles,Male,California,San Francisco,2022-12-17,Engineering,Senior Software Engineer,Master's Degree,Good,No,133000,1974-09-12,2023-10-19,141000,50,0,FALSE,andrew.giles@company.com,001-533-287-9602x04155
EMP8F569C0A,Brian,Snyder,Male,Texas,Fort Worth,2017-09-29,Sales,Sales Director,Bachelor's Degree,Satisfactory,No,126000,1982-05-15,,131000,42,7,TRUE,brian.snyder@company.com,391-464-6312
EMP613BD70D,Emily,Johnson,Female,Pennsylvania,Erie,2017-08-22,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,82000,1991-07-11,,82000,33,7,TRUE,emily.johnson@company.com,-10211.00
EMPBB3DCD31,Ashley,Hall,Female,Illinois,Naperville,2021-02-02,IT,IT Support Specialist,High School,Satisfactory,No,56000,1989-07-05,,54000,35,4,TRUE,ashley.hall@company.com,224-290-9218
EMPC181CC1F,Yesenia,Ford,Female,Georgia,Savannah,2019-07-17,Finance,Financial Analyst,Bachelor's Degree,Satisfactory,No,74000,1987-06-24,,74000,37,5,TRUE,yesenia.ford@company.com,+1-909-413-2531x12904
EMP2FC0C870,Teresa,Davis,Female,Pennsylvania,Pittsburgh,2017-09-24,Sales,Sales Representative,Associate's Degree,Satisfactory,Yes,58000,1995-04-12,,56000,29,7,TRUE,teresa.davis@company.com,001-570-203-1851x32505
